id,name,host_id,host_name_primary,host_name_secondary,neighbourhood,location_id,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,quality_minimum_nights_long,quality_availability_365,quality_price_outlier,quality_last_review_ismissing,quality_reviews_per_month_ismissing,quality_num_missing
4394224,Upstairs Sunny Room In Historic Pilsen Home,12653262,Stephanie,,Lower West Side,2237,41.8491078,-87.67924084,Private room,60.0,1,5,2018-10-10,0.52,2,170,False,False,False,False,False,0
4395112,"Wrigleyville: Cozy, Quiet, Comfy Coachouse",8065811,Peter,,Lake View,1454,41.93820112,-87.65539127,Entire home/apt,149.0,2,79,2018-11-11,1.63,2,347,False,False,False,False,False,0
4409593,Comfy 2Br/ 1Ba Near Lakefront Free Parking,2423964,Jas,,South Shore,4950,41.7706241,-87.59009075,Private room,67.0,2,24,2018-10-28,0.57,1,77,False,False,False,False,False,0
4417718,"Cozy, Bright Basement Guest Suite",1096941,Angela,,Irving Park,1801,41.96063318,-87.70652894,Private room,50.0,30,12,2018-10-26,0.25,2,349,False,False,False,False,False,0
4439903,Ravenswood Jewel Box,23045306,Stephania,,Edgewater,7100,41.99169031,-87.67390298,Entire home/apt,75.0,2,94,2018-10-29,2.18,1,282,False,False,False,False,False,0
4457161,"Comfy 3Bd/ 1Ba, Garage Spot Included",23128169,Jeanne,,North Center,3371,41.95945402,-87.67748904,Entire home/apt,239.0,2,52,2018-08-21,1.07,1,25,False,False,False,False,False,0
4479828,Mid Century Modern Gem In Bronzeville,5355317,Kay,,Grand Boulevard,5870,41.80699269,-87.62306076,Private room,36.0,7,32,2018-10-21,0.73,1,147,False,False,False,False,False,0
4485427,Cozy Logan Square Brownstone By 606,9808910,Erin,,Logan Square,5670,41.91547633,-87.69643851,Private room,56.0,1,110,2018-09-17,2.5,1,29,False,False,False,False,False,0
4503103,"Clean, Sunny And Amazing Location",20059524,Unavailable,,Armour Square,783,41.8552477,-87.63506542,Entire home/apt,110.0,1,66,2018-10-07,1.53,4,85,False,False,False,False,False,0
4503253,Private Bed And Bath Near The Loop And Mccormick,20059524,Unavailable,,Armour Square,2313,41.85535259,-87.63312325,Private room,53.0,1,9,2018-10-28,4.29,4,342,False,False,False,False,False,0
4503332,Near The Loop And Mccormick Place,20059524,Unavailable,,Armour Square,2372,41.8575819,-87.63508297,Entire home/apt,125.0,1,64,2018-10-21,1.52,4,85,False,False,False,False,False,0
4503414,Private Bedroom Near The Loop And Mccormick Place,20059524,Unavailable,,Armour Square,3104,41.8564339,-87.63134372,Private room,33.0,1,2,2018-10-20,1.46,4,352,False,False,False,False,False,0
4530084,Beautiful Spacious Condo In Logan Square,21850309,Ellen,,Logan Square,5922,41.93008229,-87.70562448,Entire home/apt,119.0,3,126,2018-06-04,2.68,1,110,False,False,False,False,False,0
4539815,West Loop Loft On Restaurant Row,4539178,Darcy,,Near West Side,6471,41.88403196,-87.65593213,Entire home/apt,215.0,6,0,,0.0,1,0,False,True,False,True,True,2
4567558,One Or Two Bedrooms In Big Quiet Apt,2169532,Adam,,Irving Park,2764,41.95378081,-87.73875518,Private room,45.0,1,83,2018-10-28,1.76,1,365,False,False,False,False,False,0
4571132,Elegant Double Studio @ Raffaello,23612069,Tj,,Near North Side,2155,41.90004192,-87.62265757,Private room,115.0,1,187,2018-10-25,4.41,10,110,False,False,False,False,False,0
4572882,Hip Mid Century 1 Bedroom + 1 Bath In Logan Square,1732131,Justin,,Logan Square,484,41.93012673,-87.7097618,Entire home/apt,68.0,2,26,2018-11-11,0.54,2,76,False,False,False,False,False,0
4583322,"Old Town, 2B/ 3B 4 Level Townhouse",8975855,Donatella,,Near North Side,1132,41.9084541,-87.63604911,Entire home/apt,198.0,180,0,,0.0,2,318,False,False,False,True,True,2
4592031,Uptown Row House Spacious Private Shared Room S,23803571,Tomasso,,Uptown,1366,41.96654271,-87.65701546,Private room,85.0,1,45,2018-11-04,2.1,1,164,False,False,False,False,False,0
4596953,Stay In Stunning Lincoln Park,5358026,Holly,,Lincoln Park,2406,41.92760018,-87.64134856,Entire home/apt,150.0,2,19,2018-10-30,0.44,1,350,False,False,False,False,False,0
4598631,6 Beds In Fun Multi Level Apartment,1649647,Bianca,,West Town,3350,41.91214536,-87.66831277,Entire home/apt,93.0,2,177,2018-11-11,3.66,5,355,False,False,False,False,False,0
4605354,Wow 4 Room Condo Walk To Wrigley Lincoln Park,3344099,Ben,,Lake View,2911,41.93503546,-87.65186593,Entire home/apt,175.0,2,7,2018-10-22,0.24,3,10,False,False,False,False,False,0
4616669,Old Town Entire Condo Be In The Middle Of It All,23916815,Stephanie,,Near North Side,1598,41.90856912,-87.64200555,Entire home/apt,120.0,2,43,2018-10-14,3.1,1,72,False,False,False,False,False,0
4631385,"#42 Loyola U, Northwest U. Beach",13389580,Ed,,Rogers Park,3552,42.01117168,-87.66466109,Entire home/apt,115.0,2,55,2018-10-23,1.17,7,180,False,False,False,False,False,0
4631540,#53 Private Double,13389580,Ed,,Dunning,6478,41.94260133,-87.79945897,Private room,40.0,2,19,2018-11-11,0.4,7,170,False,False,False,False,False,0
4631576,"Lovely Gold Coast Condo, Jaw Dropping Lake Views",24007527,Catherine,,Near North Side,1367,41.90902457,-87.62613444,Entire home/apt,175.0,30,14,2018-10-24,0.32,1,365,False,False,False,False,False,0
4632510,Spacious Two Bedroom With Patio,1563534,Lizzie,,West Town,5034,41.90383419,-87.69455169,Entire home/apt,99.0,2,123,2018-10-31,2.61,1,170,False,False,False,False,False,0
4644849,Gorgeous 2 Bedroom Condo Near Lake,24047255,Yana,,Uptown,6017,41.95773125,-87.64759426,Entire home/apt,250.0,1,40,2018-08-26,0.93,2,226,False,False,False,False,False,0
4667333,Bucktown Private Room,5166793,Carrie,Brad,Logan Square,6245,41.92233746,-87.68700326,Private room,75.0,1,126,2018-11-11,2.65,2,87,False,False,False,False,False,0
4668682,Adjoining Loft Apartments,10363033,Jessica,,Lincoln Park,5637,41.91688142,-87.63564168,Entire home/apt,743.0,1,83,2018-10-21,1.79,4,312,False,False,False,False,False,0
4698247,Cozy Logan Square Studio 2 Blocks To Logan Sq Cta,24287571,Scott,,Avondale,2396,41.93261984,-87.71006992,Entire home/apt,90.0,2,116,2018-11-12,4.89,1,346,False,False,False,False,False,0
4706356,Sunny Greystone House In Hyde Park,8143713,Jeremiah,,Hyde Park,2980,41.79817205,-87.59621334,Entire home/apt,250.0,2,8,2017-07-10,0.19,2,100,False,False,False,False,False,0
4708477,"Modern, Spacious Lakeview Loft",13732495,Michael,,Lake View,3936,41.94017093,-87.66987352,Entire home/apt,110.0,3,18,2018-08-19,0.38,1,16,False,False,False,False,False,0
4720091,Charming Lakeview Studio,24382398,Michael,,Lake View,4291,41.93424932,-87.65015518,Entire home/apt,159.0,1,38,2018-11-11,0.81,1,365,False,False,False,False,False,0
4730797,Home In Vibrant Logan Square,2892101,Justine,,Logan Square,7277,41.92191755,-87.70019967,Private room,50.0,2,42,2018-10-21,0.94,3,319,False,False,False,False,False,0
4731523,A Cozy Room For Two In Vibrant Logan Square,2892101,Justine,,Logan Square,149,41.92120198,-87.69993257,Private room,50.0,2,30,2018-10-29,0.64,3,365,False,False,False,False,False,0
4735600,Room For Rent In Homey Two Flat,1096941,Angela,,Irving Park,2861,41.96106284,-87.70635106,Private room,27.0,30,5,2018-10-13,0.12,2,356,False,False,False,False,False,0
4736295,Sunny And Spacious Bucktown 1 Br,24451760,Matt,,Logan Square,3016,41.91735402,-87.67712019,Entire home/apt,99.0,1,45,2018-11-03,1.0,1,194,False,False,False,False,False,0
4737080,Gold Coast Studio In 1885 Victorian,24455650,Cynthia,Charlie,Near North Side,4081,41.90442028,-87.62461598,Entire home/apt,120.0,3,228,2018-10-18,4.84,2,302,False,False,False,False,False,0
4743282,Beautiful Penthouse In Wicker Park,2575229,Jon,,West Town,4710,41.90368118,-87.67993176,Private room,125.0,1,64,2018-11-03,1.35,1,353,False,False,False,False,False,0
4759710,Chic 2Bd Loft In Beautiful Old Town,5638885,Amanda,,Lincoln Park,2548,41.91375671,-87.63360583,Entire home/apt,200.0,2,5,2015-05-18,0.11,1,41,False,False,False,False,False,0
4777997,My Artsy Flat,24640929,Dedric,,South Deering,2063,41.72077391,-87.57855782,Entire home/apt,150.0,3,40,2017-10-23,0.98,1,10,False,False,False,False,False,0
4785815,Getaway In East Lakeview/ Boystown,24671850,Kelly,,Lake View,7556,41.94200414,-87.64778152,Entire home/apt,110.0,2,51,2018-10-08,1.22,1,21,False,False,False,False,False,0
4785917,"Quiet, Close2 Transport, Bus, Park",3836635,Caitlin,,Humboldt Park,967,41.91041317,-87.70328479,Private room,40.0,5,79,2018-09-10,1.66,3,0,False,True,False,False,False,0
4793938,2Bd Suite @ The Guesthouse Hotel,24705990,Rick,,Uptown,3608,41.97137541,-87.66721988,Private room,199.0,2,46,2018-11-11,1.01,12,288,False,False,False,False,False,0
4803582,Coach House Wicker Park Bucktown,24267774,Barbara,,West Town,3635,41.90737951,-87.67712556,Entire home/apt,125.0,2,68,2018-10-29,1.52,1,346,False,False,False,False,False,0
4831472,Private Room In Heart Of City,24871441,Sarah,,Near West Side,6401,41.87007736,-87.66346721,Private room,90.0,3,196,2018-11-11,4.22,1,321,False,False,False,False,False,0
4840199,3Bd Suite With Fireplace @ The Guesthouse Hotel,24705990,Rick,,Uptown,6620,41.97182246,-87.66773352,Entire home/apt,499.0,3,16,2018-07-22,0.38,12,240,False,False,False,False,False,0
4840753,1Bd Suite @ The Guesthouse Hotel,24705990,Rick,,Uptown,7553,41.97174599,-87.66853585,Private room,159.0,3,27,2018-07-20,0.58,12,288,False,False,False,False,False,0
4849968,"Charming, Large 1 Bedroom For You",24954362,Rachael,,North Park,1075,41.98368493,-87.71233732,Entire home/apt,75.0,1,0,,0.0,1,0,False,True,False,True,True,2
4852830,Private Bedroom In Lincoln Park,597871,Matt,,Lincoln Park,4369,41.91220889,-87.64955728,Private room,105.0,2,217,2018-10-18,4.81,1,252,False,False,False,False,False,0
4872152,"Simple Room, Close To Trains",21922655,Angelica,,West Town,1424,41.90793364,-87.68840235,Private room,55.0,1,143,2018-10-27,3.13,2,342,False,False,False,False,False,0
4873967,Fantastic Flat In West Town,25071896,Paul,,West Town,3112,41.89868798,-87.67048955,Entire home/apt,99.0,2,107,2017-11-26,2.94,1,334,False,False,False,False,False,0
4907692,River Bungalow In Ravenswood Manor,22632675,Mary,Don,Albany Park,1052,41.96534917,-87.69923875,Entire home/apt,110.0,5,7,2018-04-30,0.16,2,90,False,False,False,False,False,0
4912516,"Happy, Upscale 5Bed Home Roscoe Village",22052322,John,,North Center,6677,41.94691144,-87.68787102,Entire home/apt,147.0,2,122,2018-10-28,2.72,1,197,False,False,False,False,False,0
4923963,Charming Brownstone Garden Level,23197213,Doral,,Grand Boulevard,37,41.81158465,-87.61335962,Entire home/apt,195.0,2,22,2018-10-08,0.63,1,365,False,False,False,False,False,0
4925062,Charming Row House Historic Pullman,25368785,Ellen,,Pullman,2784,41.68905873,-87.60768728,Private room,50.0,2,7,2018-06-12,0.16,1,31,False,False,False,False,False,0
4931044,"Clean, Cozy And Close To Everything",25401860,Mindy,,West Town,5882,41.89473274,-87.68153754,Private room,70.0,1,20,2017-07-26,0.45,1,257,False,False,False,False,False,0
4956371,Bee Hive Apartment 2Nd,25547757,John,,West Town,4547,41.90021235,-87.69305467,Private room,55.0,2,109,2018-10-28,2.4,1,365,False,False,False,False,False,0
4978940,Top Floor Vintage Rogers Park By El,25666494,Issa,,Rogers Park,5564,42.01446733,-87.66605972,Private room,95.0,3,38,2018-10-15,0.84,1,178,False,False,False,False,False,0
4994471,3200 Sf 4 Bedroom Duplex,25750320,John,,Lincoln Park,5859,41.92103723,-87.65890854,Entire home/apt,350.0,3,17,2018-10-18,0.37,1,247,False,False,False,False,False,0
5014976,"3Bd, 2Ba Hotel Suite Fireplace",24705990,Rick,,Uptown,2486,41.97084849,-87.66694541,Entire home/apt,359.0,3,33,2018-09-14,0.8,12,179,False,False,False,False,False,0
5027850,2 Bedroom Southside Gem With Cozy Charm,25947013,Mar,,Auburn Gresham,6897,41.73414631,-87.63924897,Entire home/apt,56.0,2,7,2018-11-05,3.13,1,173,False,False,False,False,False,0
5074013,Unwind In Style Steps From The Magnificent Mile,10209853,Tatiana,Roupen,Near North Side,3766,41.89316137,-87.62442138,Entire home/apt,250.0,2,181,2018-11-05,4.14,1,174,False,False,False,False,False,0
5092325,Wicker Park/ Six Corners Private Bedroom,25859487,Daniel,,West Town,1485,41.90747441,-87.67715365,Private room,78.0,2,52,2017-08-30,1.21,1,0,False,True,False,False,False,0
5095350,South Loop Condo Soldier Field,26328356,Missy,,Near South Side,5156,41.86040618,-87.62744186,Entire home/apt,120.0,1,19,2018-11-09,0.44,1,17,False,False,False,False,False,0
5102125,Rent Abr In A Modern Decored Condo,10613587,Saurin,,West Town,3152,41.89493608,-87.65888054,Private room,90.0,3,57,2018-11-06,1.89,4,121,False,False,False,False,False,0
5102601,Charming Studio With Kitchenette,20784663,Will,Suzann,Lincoln Park,7395,41.92237224,-87.65004768,Entire home/apt,139.0,1,120,2018-11-03,2.64,1,355,False,False,False,False,False,0
5117490,Entire Floor Of A Modern Duplex,1407749,Vladimir,,West Town,2875,41.89955463,-87.6922197,Private room,105.0,1,139,2018-10-28,3.05,1,180,False,False,False,False,False,0
5126218,"Rooftop Deck, Spacious, Comfortable",13228002,Martha,,Logan Square,2511,41.92149292,-87.67816564,Entire home/apt,145.0,30,3,2018-08-13,0.11,1,198,False,False,False,False,False,0
5152597,Sunny 2Nd Floor In Lincoln Square,22591305,Patrick,,Lincoln Square,6654,41.96783201,-87.69364495,Entire home/apt,130.0,3,20,2017-10-22,0.45,1,0,False,True,False,False,False,0
5169411,"Brick Home In Bucktown, Chicago",26735844,Jenny,,Logan Square,2549,41.91858234,-87.6778985,Entire home/apt,125.0,2,26,2018-10-21,0.6,1,219,False,False,False,False,False,0
5185790,"Unique 6,000 Foot Converted Factory",26819996,Jon,,West Town,5356,41.89256785,-87.66985517,Entire home/apt,5000.0,1,0,,0.0,1,364,False,False,True,True,True,2
5195252,Room With Large Private Balcony,26874445,Sebastien,,West Town,4486,41.90367981,-87.67942872,Private room,85.0,2,48,2017-12-18,1.2,2,0,False,True,False,False,False,0
5205377,Private Room+Bath In Wicker Park,26874445,Sebastien,,West Town,1191,41.90436116,-87.67953414,Private room,74.0,2,144,2018-10-13,3.2,2,262,False,False,False,False,False,0
5210927,Iklektik House / / Robin,8813383,Mindy,Tony,West Town,7350,41.89266067,-87.68654585,Entire home/apt,79.0,2,243,2018-11-10,5.58,3,164,False,False,False,False,False,0
5210931,Lights Camera Action Cool Space,26957265,Beth,,West Town,6821,41.88944518,-87.68241361,Entire home/apt,200.0,1,67,2018-10-21,1.5,4,365,False,False,False,False,False,0
5231461,Modern/ Spacious 2Br/ 2Ba West Town,27074701,Charissa,,West Town,6822,41.90036041,-87.69331519,Entire home/apt,150.0,3,112,2018-10-28,2.57,1,362,False,False,False,False,False,0
5273709,The Paulina Connection,10815319,Matteo,,Lower West Side,2099,41.85746856,-87.67034256,Entire home/apt,69.0,2,5,2018-10-28,0.17,1,45,False,False,False,False,False,0
5283285,The Flower Power Room,22215535,Matt,,Lower West Side,3745,41.85624991,-87.67048812,Private room,25.0,2,155,2018-06-27,3.4,3,12,False,False,False,False,False,0
5293063,1Bed Michigan Ave Executive Condo Nov 1St,27411031,Bob,,Near South Side,4148,41.85477426,-87.62195914,Entire home/apt,86.0,180,17,2015-09-21,0.38,1,334,False,False,False,False,False,0
5297152,Fresh And Sunny Bed & Bath By Uofc,9499059,Bennett,,Hyde Park,302,41.79717849,-87.59734717,Private room,65.0,2,148,2018-06-06,3.33,1,0,False,True,False,False,False,0
5321981,Huge Room In Art Gallery :>,24676863,William,,West Town,4565,41.90977542,-87.67690616,Private room,50.0,1,46,2018-10-28,1.05,3,152,False,False,False,False,False,0
5322865,Big Inspiring Room In Art Gallery,24676863,William,,West Town,3829,41.91059804,-87.67590715,Private room,48.0,1,42,2018-10-14,0.95,3,335,False,False,False,False,False,0
5328080,Luxury 2 Bedroom 2 Bath Private,8206596,Jonathan,,Rogers Park,2525,42.00238954,-87.66692239,Entire home/apt,95.0,2,106,2018-11-11,2.37,3,277,False,False,False,False,False,0
5338141,Private Room & Bath On 1St Floor Of 3 Level Condo,5878139,Niren,,Logan Square,5496,41.91574118,-87.68840533,Private room,59.0,4,27,2018-10-31,0.91,2,84,False,False,False,False,False,0
5351905,Great Deal 1Bdr + Office Chicago'S Bucktown,27739129,Amy,,Logan Square,6082,41.91778777,-87.6830361,Entire home/apt,100.0,1,82,2018-08-26,1.92,1,0,False,True,False,False,False,0
5359984,"3 Br Condo With Great Views, Free Wifi And Parking",4698713,Mark,,West Town,4015,41.89522939,-87.66601008,Entire home/apt,190.0,3,56,2018-10-28,1.28,1,181,False,False,False,False,False,0
5362499,Cozy And Chill Humboldt Park Apt,5506274,Jennifer,,West Town,5204,41.89615473,-87.6979619,Private room,46.0,2,24,2018-09-17,0.53,1,170,False,False,False,False,False,0
5383435,In Hip Ukrainian Village/ Wicker Pk,16680094,Shana,Mike,West Town,7072,41.89980486,-87.6820446,Entire home/apt,159.0,2,32,2018-11-11,0.99,3,337,False,False,False,False,False,0
5393792,Beautiful 2Br/ 1Ba Bucktown Apartment,24338700,Mika,,Logan Square,3811,41.91940778,-87.67708417,Entire home/apt,120.0,1,30,2018-11-11,0.67,1,362,False,False,False,False,False,0
5406217,Modern 1Br/ 2Ba Logan Square Condo,28022926,Bryan,,Logan Square,2024,41.92681331,-87.70853304,Entire home/apt,160.0,2,81,2018-10-08,1.86,1,316,False,False,False,False,False,0
5414283,Don'T You Deserve A Lil Pampering Lush Bed Awaits,2768284,Cherie,,Hyde Park,3195,41.79810095,-87.58926892,Private room,72.0,2,155,2018-10-28,3.54,1,344,False,False,False,False,False,0
5414968,Private Rooftop 2 Bd 2 Bth In Lp,27736437,Daniel,,O'hare,6098,41.92908124,-87.66444905,Entire home/apt,159.0,2,31,2018-10-18,0.69,1,169,False,False,False,False,False,0
5433586,Vintage 1Br W/ Stained Glass Charm,2697452,Clayton,,Logan Square,658,41.92397829,-87.70678896,Entire home/apt,130.0,3,67,2018-10-08,1.49,1,234,False,False,False,False,False,0
5447105,"Charming Flat, Hotel Luxury",504470,Mark,,Edgewater,2540,41.97733904,-87.66337928,Entire home/apt,203.0,3,55,2018-11-05,1.36,1,293,False,False,False,False,False,0
5447656,Sunny Logan Square Apartment,1777718,Marissa,,Logan Square,7304,41.91765073,-87.71262887,Entire home/apt,100.0,2,26,2018-07-20,0.63,1,352,False,False,False,False,False,0
5457222,Wrigley And The Lake Steps Away,17114089,Diana,,Lake View,860,41.94898564,-87.64354729,Entire home/apt,139.0,2,107,2018-09-18,2.38,1,88,False,False,False,False,False,0
5480976,2Br Chicago Condo W/ Garage Parking,22567195,Tim,,Logan Square,2777,41.92021471,-87.69004913,Entire home/apt,119.0,2,175,2018-11-12,3.96,2,353,False,False,False,False,False,0
5481685,Private Bedroom & Bathroom In Duplex,28428522,Guy,,Rogers Park,2570,42.01622138,-87.67960124,Private room,45.0,2,21,2018-10-14,0.49,1,320,False,False,False,False,False,0
5509147,Sun Filled Apartment In Lincoln Park 3Flat,27552102,Tamara,,Lincoln Park,5979,41.91644367,-87.65215811,Entire home/apt,148.0,4,49,2018-11-10,1.18,1,345,False,False,False,False,False,0
5511358,Private Room In Avondale,13891715,Margi,,Irving Park,1599,41.94729361,-87.70328832,Private room,34.0,2,38,2018-10-20,0.87,1,342,False,False,False,False,False,0
5545645,Spacious 2Br Conenviently Located,28681150,Kim,Bob,West Town,1115,41.89630747,-87.69998813,Entire home/apt,89.0,1,59,2018-11-01,1.52,3,176,False,False,False,False,False,0
5551160,Beautiful Apartment Near Water Tower,24543948,Oli,,Near North Side,3475,41.89840155,-87.62917438,Entire home/apt,199.0,3,82,2018-05-19,1.99,2,12,False,False,False,False,False,0
5571262,Sunny 3 Level Apt,12549865,Holly,,West Town,6966,41.89806819,-87.67336428,Entire home/apt,275.0,2,61,2018-10-14,1.39,1,269,False,False,False,False,False,0
5601166,Purple Palace In West Town,10929290,Aaron,Kate,West Town,1291,41.89540917,-87.67536771,Private room,80.0,2,43,2018-10-28,0.99,1,322,False,False,False,False,False,0
